"geo","time","sector","measure","value","value_indexed","value_delta"
"FR",2003,"Non-metallic minerals","share_energy_consumption",0.102755409755726,1.11932152358236,0.0109538964364249
"FR",2003,"Other manufacturing","GVA",8028.7,1.0599083816288,453.8
"FR",2003,"Other manufacturing","energy_consumption",153471.817,1.22739687089241,28433.355
"FR",2003,"Other manufacturing","intensity",19.1154006252569,1.15802166693524,2.60845505501834
"FR",2003,"Other manufacturing","share_GVA",0.0272220040944726,1.02932589805226,0.000775565560298466
"FR",2003,"Other manufacturing","share_energy_consumption",0.0877045411754819,1.18921551214084,0.013954627656783
"FR",2003,"Paper, pulp and printing","GVA",8540.1,0.989216049668721,-93.1000000000004
"FR",2003,"Paper, pulp and printing","energy_consumption",146231.755,0.977649226622421,-3343.114
"FR",2003,"Paper, pulp and printing","intensity",17.1229558201895,0.988307081097023,-0.202586157292817
"FR",2003,"Paper, pulp and printing","share_GVA",0.0289559501746491,0.960673315110705,-0.00118535771763092
"FR",2003,"Paper, pulp and printing","share_energy_consumption",0.0835670628540254,0.947236915217609,-0.00465486083950754
"FR",2003,"Textile and leather","GVA",7714.3,0.944812551286605,-450.599999999999
"FR",2003,"Textile and leather","energy_consumption",73027.443,1.04947934488237,3442.993
"FR",2003,"Textile and leather","intensity",9.46650285832804,1.11078048598448,0.944114341628509
"FR",2003,"Textile and leather","share_GVA",0.0261560036102968,0.91755103054249,-0.00235031673553989
"FR",2003,"Textile and leather","share_energy_consumption",0.0417329937621945,1.01683257160178,0.000690844909258151
"FR",2003,"Total","GVA",294934.2,1.0297111766394,8509.99999999994
"FR",2003,"Total","energy_consumption",1749873.096,1.03210634099688,54434.335
"FR",2003,"Total","intensity",5.93309658900189,1.00232605454016,0.0137686795584804
"FR",2003,"Total","share_GVA",1,1,0
"FR",2003,"Total","share_energy_consumption",1,1,0
"FR",2003,"Transport equipment","GVA",27206.6,0.96645921252682,-944.200000000004
"FR",2003,"Transport equipment","energy_consumption",62782.009,0.96775155162851,-2092.089
"FR",2003,"Transport equipment","intensity",2.30760216271052,1.00133718949019,0.00308158070219289
"FR",2003,"Transport equipment","share_GVA",0.0922463383358051,0.938573101324378,-0.00603725641631433
"FR",2003,"Transport equipment","share_energy_consumption",0.0358780354664073,0.937647133040365,-0.0023858638216661
"FR",2003,"Wood and wood products","GVA",3509.6,1.38752273266387,980.2
"FR",2003,"Wood and wood products","energy_consumption",46835.219,1.06646793210706,2919.019
"FR",2003,"Wood and wood products","intensity",13.3448880214269,0.768612943774673,-4.01741133810496
"FR",2003,"Wood and wood products","share_GVA",0.0118996033691583,1.34748729948939,0.00306864564980356
"FR",2003,"Wood and wood products","share_energy_consumption",0.0267649231861783,1.03329268481868,0.000862365682952736
"FR",2004,"Basic metals","GVA",6526.2,0.936448034896902,-442.900000000001
"FR",2004,"Basic metals","energy_consumption",208118.962,0.947264758684533,-11586.205
"FR",2004,"Basic metals","intensity",31.8897615764151,1.01155079981434,0.364146073695917
"FR",2004,"Basic metals","share_GVA",0.0217217721307487,0.892746725564561,-0.0026096216551116
"FR",2004,"Basic metals","share_energy_consumption",0.122495219537237,0.94528110593155,-0.00709080388858947
"FR",2004,"Chemical and petrochem.","GVA",21443.5,1.04400767298292,903.900000000001
"FR",2004,"Chemical and petrochem.","energy_consumption",218633.767,0.956212987540112,-10011.702
"FR",2004,"Chemical and petrochem.","intensity",10.1958060484529,0.915906091770414,-0.936127825624483
"FR",2004,"Chemical and petrochem.","share_GVA",0.0713724404225597,0.995286867810441,-0.00033798069409173
"FR",2004,"Chemical and petrochem.","share_energy_consumption",0.128684051801671,0.954210596436904,-0.00617512109180471
"FR",2004,"Coke and ref. pet. products","GVA",3593.7,1.13937414793443,439.6
"FR",2004,"Coke and ref. pet. products","energy_consumption",219572.555,0.890183621536843,-27087.291
"FR",2004,"Coke and ref. pet. products","intensity",61.0993001641762,0.781291749642251,-17.1036249174636
"FR",2004,"Coke and ref. pet. products","share_GVA",0.0119612534869099,1.08620286642319,0.000949264974766044
"FR",2004,"Coke and ref. pet. products","share_energy_consumption",0.129236606172757,0.888319501526748,-0.0162477673557303
"FR",2004,"Construction","GVA",105474.5,1.06120882294053,6083.60000000001
"FR",2004,"Construction","energy_consumption",68062.339,1.42758206448036,20385.683
"FR",2004,"Construction","intensity",0.64529662619875,1.34524142055721,0.16560828450952
"FR",2004,"Construction","share_GVA",0.351060809445719,1.01168529007024,0.00405486511559611
"FR",2004,"Construction","share_energy_consumption",0.0400603149174982,1.42459258654787,0.0119397734407424
"FR",2004,"Food, bev. and tobacco","GVA",32769,1.07734643153036,2352.6
"FR",2004,"Food, bev. and tobacco","energy_consumption",215697.911,1.02343487866822,4939.10699999999
"FR",2004,"Food, bev. and tobacco","intensity",6.5823769721383,0.949958944231566,-0.346740346150516
"FR",2004,"Food, bev. and tobacco","share_GVA",0.109068179178159,1.02706980334822,0.00287463826925567
"FR",2004,"Food, bev. and tobacco","share_energy_consumption",0.126956057765022,1.02129171922314,0.00264675869267392
"FR",2004,"Machinery","GVA",53381.7,1.06430273244744,3225.2
"FR",2004,"Machinery","energy_consumption",96632.901,0.93295779087943,-6944.026
"FR",2004,"Machinery","intensity",1.81022524573028,0.876590618849608,-0.254849609971375
"FR",2004,"Machinery","share_GVA",0.177675388947931,1.01463481580852,0.00256274134343379
"FR",2004,"Machinery","share_energy_consumption",0.0568764532974899,0.931004098130568,-0.00421506435715453
"FR",2004,"Mining and quarrying","GVA",2833.7,0.730937886917045,-1043.1
"FR",2004,"Mining and quarrying","energy_consumption",19185.905,0.644168848013507,-10598.064
"FR",2004,"Mining and quarrying","intensity",6.77061968451142,0.881290817651397,-0.911997164436169
"FR",2004,"Mining and quarrying","share_GVA",0.00943167320751778,0.696827139167538,-0.00410349595765751
"FR",2004,"Mining and quarrying","share_energy_consumption",0.0112924916711605,0.64281990380648,-0.00627462410153357
"FR",2004,"Non-metallic minerals","GVA",19156.2,1.13568023903816,2288.6
"FR",2004,"Non-metallic minerals","energy_consumption",178766.583,1.14856186024293,23122.739
"FR",2004,"Non-metallic minerals","intensity",9.33204826635763,1.01134264801128,0.10466298332981
"FR",2004,"Non-metallic minerals","share_GVA",0.0637594023001207,1.082681341524,0.00486912696724033
"FR",2004,"Non-metallic minerals","share_energy_consumption",0.105218917200378,1.14615667428498,0.0134174038810777
"FR",2004,"Other manufacturing","GVA",8283.5,1.09354578938336,708.6
"FR",2004,"Other manufacturing","energy_consumption",159251.008,1.27361617739668,34212.546
"FR",2004,"Other manufacturing","intensity",19.2250869801412,1.16466652769507,2.71814140990269
"FR",2004,"Other manufacturing","share_GVA",0.0275707608478221,1.04251318423065,0.00112432231364798
"FR",2004,"Other manufacturing","share_energy_consumption",0.0937323874721529,1.27094911709134,0.019982473953454
"FR",2004,"Paper, pulp and printing","GVA",8743.7,1.01279942547375,110.5
"FR",2004,"Paper, pulp and printing","energy_consumption",136674.181,0.913750965745456,-12900.688
"FR",2004,"Paper, pulp and printing","intensity",15.6311608358018,0.90220328207437,-1.6943811416805
